DATA_MONTH	ITEM_ID	ITEM_NAME	BRAND_ID	BRAND_NAME	ITEM_PRICE	ITEM_SALES_VOLUME	ITEM_SALES_AMOUNT	CATE_NAME_LV1	CATE_NAME_LV2	CATE_NAME_LV3	CATE_NAME_LV4	CATE_NAME_LV5	ITEM_FAV_NUM	TOTAL_EVAL_NUM	ITEM_STOCK	ITEM_DELIVERY_PLACE	ITEM_PROD_PLACE	ITEM_PARAM	USER_ID	SHOP_NAME
202301	543267360172	全新 55U2S 原装电源组件 ER980B ER980B REV:1.0			10	4	40	家用电器	大家电	大家电配件	其他大家电配件		2	9	110	四川绵阳		颜色分类:来件维修,原装拆机,原装全新	2859546732	长虹新锐营销商贸中心
202301	543360437892	神忠 黑+白草乳膏软膏 黑加白 黑白草乳膏正品10支包邮	200614515	神忠	2.8	86	240.8	百货食品	洗护清洁剂/卫生巾/纸/香薰	身体护理	身体乳液		12	28	18817	江苏苏州	中国大陆	产品类型:身体乳液；品牌:神忠；型号:黑加白草；是否为特殊用途化妆品:否；功能:抗痘；净含量:15g/ml；适用对象:通用；规格类型:正常规格；产地:中国大陆	2080291839	康恩保健品批发
202301	543437842292	包邮 Innisfree悦诗风吟ECO唇部打底遮瑕膏 滋润保湿口红唇彩咬唇	3612918	innisfree/悦诗风吟	24.5	13	318.5	美妆饰品	彩妆/香水/美妆工具	遮瑕			1134	157	53	山东济南	韩国	品牌:innisfree/悦诗风吟；单品:唇部遮瑕膏；产地:韩国；遮瑕产品分类:遮瑕膏；颜色分类:韩国专柜版；保质期:3年；适合肤质:任何肤质；遮瑕部位:其它部位；功效:修饰肤色,遮瑕；规格类型:正常规格；是否为特殊用途化妆品:否	1584110272	小蜜蜂之家美妆
202301	543500110750	REDMOON官方推荐美式真皮牛皮皮具专用护理清洁保养油除尘毛刷			45	17	765	百货食品	居家日用	鞋用品	鞋刷/鞋擦		884	75	6929	日本		颜色分类:collonil马毛刷,貂油,马油,牛角油,Brillo护理保养油,collonil马毛刷/国内现货,貂油/国内现货,马油/国内现货,Brillo护理保养油/国内现货	1908920818	汉文莱职人堂
202301	543526321212	贝尔3D打印机配件 喷嘴清理针钻头 喷嘴清洁器 清洁针0.2MM-1.2MM			0.6	6	3.6	家居建材	五金/工具	机械五金	其他机械五金（新）		26	101	998258	广东珠海		颜色分类:0.2mm,0.3mm,0.4mm,0.5mm,0.6mm,0.8mm,1.0mm,1.2mm,0.1mm,0.7mm	3025662686	贝尔科技3D打印机配件
202301	14635786980	银笛牌编织机SK280 主机针（50PCS）	45532	胜家	30	1	30	家居建材	居家布艺	缝纫DIY材料、工具及成品	缝纫机		26	1	28503	江苏苏州		品牌:胜家；缝纫机针织机类型:便携袖珍式	60336540	常熟新港编织机
202301	14665276006	味好美咖喱粉500g家用原味咖喱鸡块牛腩商用烧烤专用黄咖喱调味料	320066129	McCormick/味好美	24.6	4	98.4	百货食品	粮油米面/南北干货/调味品	调味品/果酱/沙拉	调味料	咖喱	54	20	391	上海	中国大陆	生产日期:2020年05月01日 至 2020年07月16日；生产许可证编号:SC10331011200793；产品标准号:Q/MACI0002S；厂名:上海味好美食品有限公司；厂址:上海市闵行区梅陇镇虹梅南路701号；厂家联系方式:8008201877；配料表:淀粉麦芽糊精食用盐白砂糖大豆蛋白粗酚。等等；储藏方法:请置于阴凉 干燥通风处；保质期:1000；食品添加剂:谷氨酸钠，柠檬酸 二氧化硅；品牌:McCormick/味好美；系列:咖喱粉调料500g；包装方式:包装；售卖方式:单品；净含量:500g；省份:上海；产地:中国大陆	63899070	瀚洋食材
202301	14719958462	适用于苹果开壳 金属钢质撬棒iphone拆机翘棒 ipad笔记本维修工具			1.08	368	397.44	家居建材	五金/工具	手动工具	冲、撬棒	撬棒	1614	1025	3228	广东深圳		材质:碳钢；颜色分类:A【全金属】圆尖头+2撬片+吸盘,B【全金属】尖弯头+2撬片+吸盘,D 注塑撬棒+2撬片+吸盘,全金属【3支装】6种头+撬片+吸盘,实用拆机套装,拆机撬壳【实用6件】+2撬片+吸盘,注塑撬棒【斜弯头】+2撬片+吸盘,注塑撬棒【平V头】+2撬片+吸盘,C【全金属】双弯头+2撬片+吸盘,维修刮刀 （无赠送）	68727132	天工配件
202301	14990662032	发廊专业烫发卷发工具 抽取式烫发纸 腕式电发纸 配合卷发杠使用	7373045	烫发纸	5	12	60	家用电器	个人护理/保健/按摩器材	美发工具	其它美发工具		60	12	859	上海		品牌:烫发纸	799254701	京东美妆商城
202301	14994355735	包邮雀巢果维c芒果味840g克整袋装速溶果汁粉固体冲饮品		Nestle/雀巢	24.5	2	49	百货食品	咖啡/麦片/冲饮	藕粉/麦片/冲饮品	冲饮果汁				738644		中国大陆	生产许可证编号: SC10631011700469；产品标准号: GB7101；厂名: 上海雀巢有限公司；厂址: 上海市松江工业区俞塘路318号；厂家联系方式: 400-610-4868；配料表: 见包装；储藏方法: 阴凉干燥处；保质期: 730；食品添加剂: 见包装；品牌: Nestle/雀巢；系列: 果维c+芒果味；包装方式: 包装；是否为有机食品: 否；是否含糖: 含糖；产地: 中国大陆；省份: 上海；商品条形码: 6917878055091；净含量: 840g	559379142	天润饮品
202301	15030276392	俄罗斯进口阿尔金提子榛仁巧克力特价6.8元一个十个包邮寄	75529043	AIKELA	6.8	10	68	百货食品	零食/坚果/特产	巧克力	黑巧克力		56	11	55176	黑龙江牡丹江	俄罗斯	生产日期:2020年01月02日 至 2020年01月02日；厂名:远东；厂址:俄罗斯乌苏里；厂家联系方式:15245318588；配料表:糖 全脂奶 可可 可可油 榛仁 提子；储藏方法:常温；保质期:365；食品添加剂:无；品牌:AIKELA；系列:果仁巧克力；包装方式:散装；巧克力品类:果仁巧克力；是否含糖:含糖；产地:俄罗斯；是否含有代可可脂:否；净含量:90g	809633309	绥芬河市恒润俄货店
202301	15081241956	100%纯棉贡缎400根床单 床笠 被套 被套 2米床笠 佩斯利粉色	29534	other/其他	118	16	1888	家居建材	床上用品	床单			546	84	108	山东烟台		品牌:other/其他；材质:棉布；图案:植物花卉；颜色分类:佩斯利粉色；床单尺寸:床笠200x220x35cm,被套150x200cm,被套220cmX240cm,被套200cmX230cm,48x74cm 一对枕套,床笠180x200x30,床笠150X200x30,250x270cm 床单,230cmx250cm床单	468302883	91home高档床品
202301	15628752283	正品小白盒黄色无盒膏黄芪膏扒皮面霜桶装1公斤美容院	157565560	樱诗漫	6	53	318	美妆饰品	美容护肤/美体/精油	面部护理套装			98	27	86850	广东东莞	中国	品牌:樱诗漫；品名:白盒；产地:中国；颜色分类:小白盒【黄膏】,小白盒【白膏】,小白盒【黄膏】500克,小白盒【白膏】500克,小白盒【黄膏】桶装1000克,小白盒【白膏】桶装1000克,松竹养白素,奥C果酸洗面奶【抗粉刺嫩肤】,防敏膏【图片可向客服咨询】；功效:保湿,提亮肤色；规格类型:正常规格；是否为特殊用途化妆品:否	717850453	亲亲美妆团
202301	15678690991	绿天章三联送货单中英文48K60页二联送货单无碳复写两联销货清单	8292908	绿天章	14.8	28	414.4	手机数码	电子词典/电纸书/文化用品	财会用品	单据/收据		28	6	36051	广东广州		品牌:绿天章；型号:SH4822A；颜色分类:48K二联送货单,48K三联送货单；单据用途:送货单,销货清单	891772678	英佑办公实体店
202301	15748853790	珀皙玫瑰美颜亮肤香水润肤乳300g身体乳保湿滋润护理促销精品	63207732	珀皙	24.3	1	24.3	美妆饰品	美容护肤/美体/精油	身体护理（新）	身体乳/霜		18	0	17	湖北武汉	中国	品牌:珀皙；产地:中国；保质期:4年；适合肤质:任何肤质；功效:保湿,滋润,补水；化妆品净含量:300g/ml；规格类型:正常规格；是否为特殊用途化妆品:否	193810716	七色彩虹美妆店
202301	15950222793	10个装牛皮纸档案盒加厚纸质文件资料盒会计凭证盒桌面收纳文件盒		other/其他	17.5	4	70	手机数码	电子词典/电纸书/文化用品	收纳/陈列用品	档案盒				2251			品牌: other/其他；货号: DA55；材质: 纸；颜色分类: 2CM背宽/约装130张/10个 3CM背宽/约装280张/10个 4CM背宽/约装360张/10个 5CM背宽/约装450张/10个 6CM背宽/约装550张/10个	39839634	时代办公企业店
202301	16085842795	木糖醇500g无糖食品烘焙代糖白砂糖细沙糖尿人食糖调味品甜味剂			29.8	20	596	百货食品	粮油米面/南北干货/调味品	调味品/果酱/沙拉	日常调味品	食糖	170	85	99765	浙江金华	中国大陆	生产日期:2020年09月01日 至 2020年09月01日；生产许可证编号:SC10637148204742；产品标准号:GB13509；厂名:山东龙力生物科技股份有限公司；厂址:德州（禹城）国家高新技术产业开发区、德州（禹城）国家高新技术产业开发区富华街南侧、山东省德州市禹城市汉槐街1309号、山东省德州市禹城市汉槐街东首；厂家联系方式:05306623988；配料表:木糖醇；储藏方法:阴凉干燥处；保质期:720；食品添加剂:木糖醇；产地:中国大陆；省份:山东省；城市:枣庄市；食糖种类:木糖醇；包装方式:包装；净含量:500g	344881326	康康无蔗糖食品馆
202301	16169187946	味丹皇品味精2.5kg皇品增鲜味精饭店小吃家用凉拌馄饨面食早点	92548783	VEDAN/味丹	36	115	4140	百货食品	粮油米面/南北干货/调味品	调味品/果酱/沙拉	日常调味品	鸡精/味精	154	20	8118	江苏常州	中国大陆	生产日期:2020年02月26日 至 2020年02月26日；生产许可证编号:SC10331011700490；厂名:上海味丹企业有限公司；厂址:上海市松江区车墩镇联营路518号；厂家联系方式:021-57602525；配料表:谷氨酸钠；储藏方法:放于阴凉，干燥地保存；保质期:1080；食品添加剂:无；包装方式:包装；品牌:VEDAN/味丹；系列:皇品味精；规格:2500；产地:中国大陆；省份:上海；净含量:2500g	784271923	盛辉调味品商行
202301	16223157461	气动接头 C式快速接头公母头 2分快插接头 SM20+PM20 空压机接头		旭日	0.9	1	0.9	家居建材	五金/工具	气动工具	气动元件				1862			品牌: 旭日；颜色分类: 单卖公头PM20 单卖母头SM20 SM20+PM20整套	681787466	华鑫气动
202301	16576278420	金色迈克手动打扣机金属扣眼子母柳钉广告写真喷绘展布紧固件工具			15.5	15	232.5	家居建材	五金/工具	紧固件	铆钉	子母铆钉	50	29	4711	上海		颜色分类:金色4#,金色5#,金色6#	454405131	中港广告材料馆
202301	16799078222	机械手自动化配件优质真空硅胶吸嘴大头粗糙面海绵/红色无痕吸盘			15	3	45	家居建材	五金/工具	气动工具	气动元件		42	13	36357	江苏苏州		颜色分类:两层Φ20红色海绵无痕吸盘,两层Φ30红色海绵无痕吸盘,两层Φ40红色海绵无痕吸盘,两层Φ50红色海绵无痕吸盘,三层Φ30红色海绵无痕吸盘,三层Φ40红色海绵无痕吸盘,两层Φ20黑色海绵吸盘,两层Φ25黑色海绵吸盘,两层Φ30黑色海绵吸盘,两层Φ40黑色海绵吸盘,两层Φ50黑色海绵吸盘	709427026	苏州博美特机械手配件
202301	40236217943	腾达王圆头锤 羊角锤 奶子锤 锻造圆角锤 木柄 钢柄 安装铁锤子		腾达王	6	1	6	家居建材	五金/工具	手动工具	锤	圆头锤			16642			品牌: 腾达王；型号: 0.5~2.5；材质: 锻造45#钢代柄；颜色分类: 2P(钢柄) 1.5P(钢柄) 2.5P(木柄) 2P(木柄) 1.5P(木柄) 1P(木柄) 0.5P(木柄)	883076318	宏达五金机电
202301	40271064961	天骄可爱卡通24支0.7自动铅笔小学生儿童0.5铅芯活动铅笔礼品包邮	3234006	天骄	3.6	308	1108.8	手机数码	电子词典/电纸书/文化用品	笔类/书写工具	铅笔		19040	7045	169710	湖北武汉		品牌:天骄；型号:9305；颜色分类:G9305(24支)0.7送180芯20橡皮,G9311(24支)0.7送180芯20橡皮,980(24支)0.5送180芯20橡皮,9310(24支)0.7送180芯20橡皮,G9312(24支)0.5送180芯20橡皮,G990(24支)0.5送180芯20橡皮,G9305(24支)0.5送180芯20橡皮,G9307(24支)0.5送180芯20橡皮,9309(24支)0.5送180芯20橡皮,G930A(24支)0.5送180芯20橡皮,G9306(24支)0.5送180芯20橡皮,随机试用款5支0.5无礼品,G9307(24支)0.7送180芯20橡皮,G9311(24支)0.5送180芯20橡皮,G9312(24支)0.7送180芯20橡皮,9309(24支)0.7送180芯20橡皮,G990(24支)0.7送180芯20橡皮,9306(24支)0.7送180芯20橡皮,G9310(24支)0.5送180芯20橡皮,G9308(24支)0.7送180芯20橡皮,450根2B树脂铅芯0.5送10块橡皮,450根2B树脂铅芯0.7送10块橡皮,0.5随机一款12支送90根芯10橡皮,0.7随机一款12支送90根芯10橡皮；笔类型:自动铅笔；笔芯硬度:2B；适用场景:书写,填色；支数:24；颜色数:24色；笔杆材质:塑料；安全标准:QB/T 1023；是否带橡皮头:是	928408103	小锤的大大文具店
202301	40285360709	特价舒沁368足浴盆泡脚手动式加热恒温按摩洗脚盆 养生足浴器礼品	3697863	舒沁	76.5	15	1147.5	家用电器	个人护理/保健/按摩器材	家用保健器材	足浴器		938	39	3398	浙江温州		足浴器品牌:舒沁；型号:SQ-368；售后服务:店铺保修；功率:800W以下；款式:连体结构；颜色分类:江浙沪,其他地区；功能:臭氧杀菌,恒温调节,冲浪功能,红外线杀菌；水位高度:15CM以下；是否带药盒装置:否；是否有提手装置:否；是否带防水盖装置:是；是否带移动滚轮:否；排水方式:手动式	1987362903	凯城礼品商城
202301	40432837958	全国包邮pt100/cu50铂热电阻手柄式温度传感器 WZPT-10/WZC-01			5	319	1595	家居建材	五金/工具	机电五金	电热设备	热电偶	38	41	19243	江苏泰州		颜色分类:PT100线长1米,PT100 线长 1.5米,PT100 线长 2米,PT100 线长 2.5米,PT100 线长 3米,PT100 线长 4米,PT100线长5米,PT100 线长10米,不锈钢传感器杆子,PT100线长0.5米,CU50 线长1米,CU50 线长1.5米,CU50 线长2米,CU50线长 2.5米,CU50线长 3米,CU50线长 4米,CU50线长 5米,CU50线长 10米,CU50线长 0.5米	77825818	九洲电热电器直销店
202301	40447840017	棕色毛 白色 黑色毛 小提琴弓毛 拂尘 二胡马尾弓毛 85厘米 1两			23.66	18	425.88	家居建材	五金/工具	手动工具	涂刷工具	羊毛刷	182	4	27800616	上海		颜色分类:棕色1两,黑色一两,白色一两	1989329420	小徐纺配店
202301	40672712952	鱼缸滴流盒出水雨淋管单排孔透明亚克力分淋管出水管鱼缸水族配件	3257967	xy	19	6	114	文化玩乐	宠物/宠物食品及用品	水族世界	鱼缸等水族设备	其它水族用具设备	28	9	11691	广东广州		品牌:xy；颜色分类:外径12mm雨淋管+堵头25cm长,外径12mm雨淋管+堵头30cm长,外径13mm雨淋管+堵头20cm长,外径13mm雨淋管+堵头25cm长,外径13mm雨淋管+堵头30cm长,外径16mm雨淋管+堵头25cm长,外径16mm雨淋管+堵头30cm长,外径16mm雨淋管+堵头35cm长,外径16mm雨淋管+堵头40cm长,外径16mm雨淋管+堵头45cm长,外径16mm雨淋管+堵头50cm长,外径20mm雨淋管+堵头25cm长,外径20mm雨淋管+堵头30cm长,外径20mm雨淋管+堵头35cm长,外径20mm雨淋管+堵头40cm长,外径20mm雨淋管+堵头45cm长,外径20mm雨淋管+堵头50cm长,外径25mm雨淋管+堵头25cm长,外径25mm雨淋管+堵头30cm长,外径25mm雨淋管+堵头35cm长,外径25mm雨淋管+堵头40cm长,外径25mm雨淋管+堵头50cm长,外径25mm雨淋管+堵头60cm长,外径25mm雨淋管+堵头90cm长；货号:20148162	286007865	轩逸亚克力加工店
202301	40826210332	日本304不锈钢高压锅家用压力锅电磁炉燃气通用3.7L22cm2-3-4人	40584851	Wonder chef/旺达香福	349	2	698	百货食品	厨房/烹饪用具	烹饪用具	锅具/煲/烧水壶	压力锅/高压锅	694	10	727	浙江宁波	中国大陆	直径:22cm；材质:304不锈钢；适用对象:燃气电磁灶通用；产地:中国大陆；品牌:Wonder chef/旺达香福；型号:QDB3.7；毛重:2.6KG；深度:10cm；颜色分类:22cm/3.7L适合2-3人,22cm/5.5L适合3-5人	2215201799	日本魔法压力锅品牌店
202301	40842989026	HP 惠普15-d101tx键盘15-d012tx 15-d013tx笔记本键盘 全新原装us			28	5	140	手机数码	3C数码配件	笔记本电脑配件	笔记本零部件		8	4	1087	广东广州		数码零部件类型:内置键盘	79498094	广州海正小配件
202301	40859287836	FESTO快速接头 内插式气管接头L型三通L-PK-3 4mm管/L-PK-4 6mm管		FESTO	3	400	1200	家居建材	五金/工具	气动工具	气动元件				184878			品牌: FESTO；型号: L-PK-4/L-PK-6；颜色分类: L-PK-2（4mm管） L-PK-4（6mm管）	1680560453	金微气动元件批发
202301	40908352114	宁波特产 宁波鼓楼老宁波油赞子 现做 不是王阿姨南塘油赞子			11.8	6	70.8	百货食品	厨房/烹饪用具	厨用小工具/厨房储物	寿司DIY用具	寿司套件/料理套件	122	65	39644	浙江宁波		颜色分类:甜味小包,海苔咸味小包,甜味大包,海苔咸味大包	1709757839	美味源零食物语
202301	40929423866	韩国原装 正品 芭妮兰 banila co致柔卸妆膏100ML粉色zero	82913218	Banila CO/芭妮兰	90	4	360	美妆饰品	美容护肤/美体/精油	卸妆			204	24	382	北京	韩国	品牌:Banila CO/芭妮兰；卸妆单品:芭妮兰致柔卸妆膏100ml；规格类型:正常规格；产地:韩国；是否为特殊用途化妆品:否；限期使用日期范围:2017-09-14至2023-09-14；功效:滋润,卸妆,清洁；适用部位:脸部；卸妆分类:其他卸妆；适合肤质:任何肤质	31848165	彩妆小铺韩妆
202301	40992969414	割线9RL纹身针 纹身针嘴 纹身器材 进口纹身色料	29534	other/其他	19	19	361	美妆饰品	彩妆/香水/美妆工具	身体彩绘			32	63	559	湖北武汉	中国	是否为特殊用途化妆品:否；规格类型:正常规格；品牌:other/其他；身体彩绘单品:其他/other；适合肤质:任何肤质；产地:中国；保质期:5年	597020880	御龙纹身器材批发店
202301	41135291492	摩托车电动车挡风玻璃祖玛前挡风板折不烂pc材料加大改装带支架		珠峰银泰	48	1	48	汽配摩托	摩托车/装备/配件	摩托车配件	摩托车前挡风				449			品牌: 珠峰银泰；型号: 125；颜色分类: 2MM挡风带支架	1734028344	万欣摩托车机床配件
202301	41168206213	MLC-LL100UF800VDC IGBT逆变焊机滤波电容MKP-LL全新原装 电流30A	89514991	menlo	55.1	1	55.1	手机数码	电子元器件市场	无源元件	电容器		28	30	29913	江苏无锡		电容器类别:薄膜电容器；颜色分类:乳白色；电容器结构:固定电容器；品牌:menlo；使用温度范围:-40°--+85°；电容容量偏差:±10%；阻燃性:UL94V-0；使用寿命:10万小时；引用标准:IEC 60252 UI819 GB36	637901907	宏之源电子元器件
202301	41255531676	奈洛莉 单方 精油 有机苦橙精油 10ML		other/其他	46	2	92	美妆饰品	美容护肤/美体/精油	精油芳疗	单方精油							是否为特殊用途化妆品: 否；规格类型: 正常规格；精油皮肤疗效: 抗菌消炎；精油心理疗效: 其他/other；化妆品净含量: 10g/ml；品牌: other/其他；单方精油单品: 其他/other；产地: 其他/other	749009162	奈洛莉天然芳香疗法
202301	41297436616	开光桃核桃胡手链男女儿童婴儿桃木脚腕红绳子辟邪防惊吓宝宝手绳	29534	other/其他	8.9	62	551.8	美妆饰品	饰品/流行首饰/时尚饰品新	手链			840	362	178	河南南阳		品牌:other/其他；材质:棉麻；图案:其他；风格:民族风；成色:全新；价格区间:25-29.99元；适用性别:女；新奇特:新鲜出炉；颜色分类:红绳桃核1条,红绳桃核3条,红绳桃核5条,红绳桃核8条,红绳桃核10条,红绳桃核15条,红绳桃核20条,红绳桃核50条；是否现货:现货；货号:HN79268；镶嵌材质:未镶嵌；手链长度:18厘米	1119822307	福蕴玉企业店
202301	41354624619	正方形光敏印章材料批发恒印美YH正方形水晶柄印章材料批发			2.6	10	26	手机数码	电子词典/电纸书/文化用品	日常学习用品	学生用印		8	1	102704	上海		颜色分类:YH20方（整套）,YH25方（整套）,YH30方（整套）,YH40方（整套）,YH20垫子,YH25垫子,YH30垫子,YH40垫子,YH18方（整套）,YH18垫子,YH55方（整套）,YH55垫子,恒印美20方（整套）,恒印美25方（整套）	1688314494	潇湘印材
202301	41528405813	特价办公电脑桌孔盖线孔盖过线盒盖走线孔盖穿线孔过线孔线盖包邮	11582895	腾翔	0.96	13178	12650.88	家居建材	基础建材	家用五金	家具五金	线孔盖	2116	3144	1086324	广东广州	中国大陆	品牌:腾翔；型号:TX-100；产地:中国大陆；省份:广东省；地市:广州市；颜色分类:军绿色,天蓝色,巧克力色,桔色,浅灰色,浅绿色,浅黄色,深卡其布色,深灰色,深紫色,深蓝色,白色,粉红色	1892353186	腾翔五金批发商行
202301	41576206529	开关整流器KZL1-170(1A)整流器AC380V/DC170V，10只以上价格			18	10	180	手机数码	电子元器件市场	电源及电源管理	整流器								2040024063	u[2040024063]
202301	41637419160	优质4分G型雾化微喷头360度屋顶降温浇花灌溉大棚喷灌设备喷雾头	306096187	K6999/快乐久久久	1.34	260	348.4	生活服务	鲜花速递/花卉仿真/绿植园艺	园艺用品	微喷/滴灌/接头类	雾化微喷/滴灌设备	162	29	31530	广东佛山		品牌:K6999/快乐久久久；颜色分类:4分G型大射程喷头,4分G型折射喷头,4分G型平口雾化喷头,4分G型蓝色小旋转喷头,4分以色列旋转喷头	17021426	润茵灌溉企业店
202301	41686539440	木工机械刀具六齿槽刀木材T型锯打槽刀立铣刀型木定做高档开槽	1776389573	澎然	45	1	45	家居建材	五金/工具	机械五金	其他机械五金（新）		64	8	2230	广东佛山		品牌:澎然；型号:120；颜色分类:Φ125XΦ35XH3X6T,Φ125XΦ35XH4X6T,Φ125XΦ35XH5X6T,Φ125XΦ35XH6X6T,Φ125XΦ35XH7X6T,Φ125XΦ35XH8X6T,Φ125XΦ35XH9X6T,Φ125XΦ35XH10X6T,Φ125XΦ35XH12X6T,Φ125XΦ35XH15X6T,Φ125XΦ35XH20X6T,外径X内孔X高度X齿数	293416713	佛山市澎然机械企业店
202301	41803299412	女童黑色皮鞋公主鞋平底儿童学生学校表演鞋中大童小女孩白色单鞋	29534	other/其他	46	19	874	母婴用品	童鞋/婴儿鞋/亲子鞋	皮鞋			242	24	38678	广东广州		品牌:other/其他；适用年龄:3岁,4岁,5岁,6岁,7岁,8岁,9岁,10岁,11岁,12岁,13岁,14岁,14岁以上；闭合方式:魔术贴；尺码:26码/16.3cm,27码/17cm,28码/17.5cm,29码/18.3cm,30码/19cm,31码/19.5cm,32码/20.2cm,33码/21cm,34码/21.5cm,35码/22cm,36码/23cm,37码/23.5cm,38码/24cm,39码/24.5cm,40码/25.cm,41码/25.5cm；风格:公主；适用性别:女；流行元素:皮革拼接；颜色分类:黑色,355 白色,D55 黑色,355 黑色,典雅黑；货号:355；适用季节:不限季节；鞋头款式:圆头；适用场景:日常；鞋底材质:橡胶；材质工艺:漆光皮；配皮材质:PU；皮质材料:人造革；适用人群:儿童	2251256326	与鞋童行
202301	41870261757	彩色燕尾夹 韩国创意文具 票夹长尾夹15mm到51mm 办公用品铁夹子	19565895	长尾夹	0.1	4	0.4	手机数码	电子词典/电纸书/文化用品	装订用品	票夹/长尾夹		18	18	18286	陕西西安		材质:铁；品牌:长尾夹；货号:8551；颜色分类:15mm单个价（60个筒）6号,19mm单个价（40个筒）5号,25mm单个价（48个筒）4号,32mm单个价（24个筒）3号,41mm单个价（24个筒）2号,51mm单个价（12个筒）1号,单个价哦。看好在拍	2125901413	淘淘办公文具用品配送
202301	41943469324	添美A5/B5/A4螺旋装订商务办公笔记本会议记录本线圈本50/80张	3537657	添美	2	4	8	手机数码	电子词典/电纸书/文化用品	纸张本册	笔记本/记事本		12	16	89285	广东东莞		品牌:添美；型号:A580页；风格:商务；流行元素:馒头家族；颜色分类:A5 50页,A5 70页,A5 90页,B5 50页,B5 70页,B5 90页,A4 40页,A4 70页,A4 90页；包装数量:7-12本；封面材质:其他/other；封面硬度:软面抄；幅面:B5；记事本分类:线圈本；装订方式:线圈/螺旋	1137957605	五年六班办公文具
202301	543900690525	现代简约落地灯客厅卧室茶几创意置物镂空雕花北欧沙发床头柜台灯	180594238	爱北欧	280	17	4760	其他	家装灯饰光源	灯具灯饰	落地灯		98282	38	324	广东中山	中国大陆	品牌:爱北欧；型号:AD1640E；功率:21W(含)-30W(含)；风格:简约现代；产地:中国大陆；适用空间:客厅,餐厅,书房,卧室,其他/other；颜色分类:大而胖40*48CM黑色三色遥控,小而瘦15*35CM白色无极调光遥控,大而胖40*48CM黑色无极调光遥控,小而瘦15*35CM黑色无极调光遥控,小而胖30*35CM白色无极调光遥控,瘦而高22*125CM黑色无极调光遥控,大而胖40*48CM灰色无极调光遥控,瘦而高22*125CM白色三色遥控,瘦而高22*125CM白色无极调光遥控,小而胖30*35CM灰色三色遥控,小而胖30*35CM黑色三色遥控,瘦而高22*125CM黑色三色遥控,大而胖40*48CM白色无极调光遥控,小而瘦15*35CM灰色无极调光遥控,小而胖30*35CM黑色无极调光遥控,小而瘦15*35CM黑色三色遥控,小而瘦15*35CM灰色三色遥控,小而胖30*35CM灰色无极调光遥控,小而瘦15*35CM白色三色遥控,大而胖40*48CM灰色三色遥控,小而胖30*35CM白色三色遥控,大而胖40*48CM白色三色遥控,瘦而高22*125CM灰色三色遥控,瘦而高22*125CM灰色无极调光遥控；灯具是否带光源:不带光源；电压:111V~240V（含）；灯身主材质:铁；灯罩主材质:玻璃；光源类型:LED,高压钠灯；光源个数:1个；工艺:喷漆磨砂；照射面积:5㎡-10㎡；灯罩辅材质:玻璃钢；质保年限:5年；灯身辅材质:铁；是否智能操控:否	2562541439	原创设计师的灯
202301	543904491529	森系小清新花草纹理背景卡片书籍杂志海报封面平面印刷矢量图素材			5.8	1	5.8	其他	商务/设计服务	设计服务	设计素材/源文件		82	56	9744	北京			196050582	ZZ素材店
202301	543976619072	富路金骏马A12银骏马C9组合开关原厂丽驰E9V5大灯转向灯雨刷开关	3949604	富路	89	1	89	汽配摩托	摩托车/装备/配件	其他摩托车用品			4	1	897	山东济南		品牌:富路；型号:金骏马A12银骏马	2275268684	德州富路原厂配件
202301	544126949449	佬顽童成人护理垫老人60x90尿不湿老人用医用隔尿垫医院护理尿片	1877119192	欧佰芙	19.99	1	19.99	百货食品	洗护清洁剂/卫生巾/纸/香薰	卫生巾/护垫/成人尿裤	成人用纸尿护理用品		28	20	3589	河南新乡		品牌:欧佰芙；型号:SL-301D；尺码:L；商品条形码:6939536900123；包装数量(片):10；成人纸尿裤护理品:成人护理垫；适用对象:男女通用；计价单位:包；是否量贩装:是	875084010	老人生活护理
202301	544257513550	231男士毛衣款式图JPG可编辑AI对应矢量图素材男装设计款式图模板			8	5	40	其他	商务/设计服务	设计服务	设计素材/源文件								1081897483	小薇素材模板店
202301	544309058218	慧丽 麦克维尔YORK约克空调遥控器 外形一样即可使用		HUILI/慧丽	15	5	75	手机数码	3C数码配件	家电影音周边配件	遥控设备							品牌: HUILI/慧丽；适用对象: 空调	2143050430	仙麟遥控网
202301	544321975417	夏季儿童袜子纯棉男童女童短袜吸汗防臭透气宝宝袜中大童袜子	1610291825	Nine Lucky/九运祥	16.8	1	16.8	母婴用品	童装/婴儿装/亲子装	儿童袜子(0-16岁)			14	1	3215	山东青岛		品牌:Nine Lucky/九运祥；适用年龄:0-1岁（建议脚长8-10）,1-3岁（建议脚长12-14）,3-5岁（建议脚长13-15),6-8岁(建议脚长16-18）,8-12岁(建议脚长18-20；适用性别:男；颜色分类:1717男宝5双装,1719立体网男宝5双装,1719立体网女宝5双装,1720条纹男宝5双装,1720条纹女宝5双装,1731彩袜5双装,1732平网男宝5双装,1732平网女宝5双装,1739船袜男宝5双装,1739女袜5双装,1716男宝5双装,1716女宝5双装,1718男宝5双装,1718女宝5双装,1608小猫咪男宝5双装,1608小猫咪女宝5双装；袜子种类:短袜；货号:1717；适用季节:春秋；安全等级:A类；材质成分:棉80% 聚氨酯弹性纤维(氨纶)15% 其他5%	429338374	九运祥针织厂
